herb-id,Web.Link,Pinyin.Name,Chinese.Name,English.Name,Latin.Name,Properties,Meridians,Effect
6510,http://119.3.41.228/tcmid/herb/6510/,QIAN SHI,??,seed of Gordon Euryale,Semen Euryales,"Mild,Sweet,Punkery","SPLEEN,KIDNEY","1. Treatment of kidney-deficiency manifested as nocturnal emission, frequent micturition, enuresis, whitish and turbid urine, or leucorrhagia. 2. Treatment of diarrhea. For diarrhea of spleen-deficiency type."
6512,http://119.3.41.228/tcmid/herb/6512/,ZHI DA HUANG,???,Prepared root and rhziome of Sorrel Rhubarb,Radix et Rhizoma Rhei Praeparata,"Cold,Bitter","SPLEEN,LARGE INTESTINE,STOMACH,LIVER,HEART","Treatment of fever with constipation, retention of the feces and abdomen pain, dysentery with inadequate discharge from the bowels, jaundice caused by damp-heat, haematemesis, epistaxis, inflammation of eye and swelling of the throat due to heat in the blood, appendicitis with abdomen pain, boils, sores and abscess, amenorrhea due to blood stasis, traumatic injury, hemorrhage from the upper gastrointestinal tract. External use for scalds and burns.Radixet Rhizoma Rhei (stir-fried with wine) Inflammation of the eye, swelling of the throat and painful swelling of the gums. Radix et Rhizoma Rhei (prepared) Boils, sores and abscess. Radix et Rhizoma Rhei (carbonized) Hemorrhage with blood stasis due to heat in the blood."
6541,http://119.3.41.228/tcmid/herb/6541/,HUA FEN,??,root of Pedateleaf snakegourd,Radix Trichosanthis,"Minor cold,Sweet,Slightly Bitter","LUNG,STOMACH",
6566,http://119.3.41.228/tcmid/herb/6566/,HEI MU ER,???,Aruicularia,Auricularia auricula-judae,"Mild,Sweet","LARGE INTESTINE,STOMACH",
6584,http://119.3.41.228/tcmid/herb/6584/,WU BEI ZI,???,Chinese Gall,Galla Chinensis,"Cold,Sour,Punkery","LUNG,LARGE INTESTINE,KIDNEY","Treatment of cough and expectoration due to heat in the lung, chronic cough, chronic dysentery of diarrhea, night sweating, hematochezia, hemorrhoidal bleeding, traumatic bleeding, abscess, sores and skin lesions with exudation, diabetes."
6593,http://119.3.41.228/tcmid/herb/6593/,CHE QIAN CAO,???,all-grass of Rippleseed plantain,Herba Plantaginis,"Cold,Sweet","LUNG,LIVER,KIDNEY","Treatment of edema with oliguria, urinary infection with difficult painful urination, diarrhea caused by summer-damp, cough caused by phlegm-heat, spitting of blood, epistaxis, carbuncles and sores."
6595,http://119.3.41.228/tcmid/herb/6595/,MAO GEN,??,Japanese Buttercup,Ranunculus japonicus,"Cold,Sweet","LUNG,BLADDER,STOMACH","To abate jaundice, settle asthma, interrupt malaria, settle pain, eliminate screen."
6597,http://119.3.41.228/tcmid/herb/6597/,ZI HUA DI DING,????,Tokyo Violet,Viola yedoensis,"Cold,Pungent,Bitter","LIVER,HEART","To clear heat and resolve toxin, cool blood and disperse swelling."
6604,http://119.3.41.228/tcmid/herb/6604/,LIAN ZI,??,Hindu Lotus Seed,Nelumbo nucifera,"Mild,Sweet,Punkery","SPLEEN,HEART,KIDNEY","To supplement spleen and check diarrhea, boost kidney and secure essence, nourish heart and quiet spirit."
6617,http://119.3.41.228/tcmid/herb/6617/,CHUAN HUANG LIAN,???,rhizome of Chinese Goldthread,Rhizoma Coptidis,"Cold,Bitter","LARGE INTESTINE,STOMACH,SMALL INTESTINE,LIVER,HEART","Treatment of attack of damp-heat manifested by stuffiness and fullness sensation in the abdomen, or causing acute dysentery of jaundice, high fever accompained by impairment of conciousness, fidgetness and insomnia due to exuberant fire, spitting of blood and epistaxis caused by heat in the blood, inflammation of the eye, acid regurgitation, toothache, diabetes, carbuncles and sores, external use for eczema and other skin diseases with exudation, purulent discharge from the ear.Rhizoma Coptidis (processed with wine) Inflammation of the eye, ulcers in the mouth.Rhizoma Coptidis (processed with ginger) Stuffiness and fullness sensation in the abdomen with nausea and vomiting caused by damp-heat in combination with cold."
6621,http://119.3.41.228/tcmid/herb/6621/,XIE BAI,??,Longstamen Onion Equivalent plant: Allium chinense,Allium macrostemon,"Warm,Pungent,Bitter","LUNG,LARGE INTESTINE,STOMACH","To promote yang and dissipate binds, rectify qi and loosen chest."
6636,http://119.3.41.228/tcmid/herb/6636/,SHUI ZHI,??,Bigflower Cape Jasmine,Gardenia jasminoides  var. grandiflora,"Mild,Bitter,Salty",LIVER,"To clear heat and resolve toxin, disperse swelling and relieve pain."
6637,http://119.3.41.228/tcmid/herb/6637/,LIU JI NU,???,Siphonostegia,Herba Artemisiae Anomalae,"Warm,Bitter","SPLEEN,LIVER,HEART","Treatment of: 1. Blood stagnation manifested as dysmenorrhea, amenorrhea, postpartum abdomen pain or swelling and pain due to external injuries. Siphonostegia (Liujinu) is used with Chinese angelica root (Danggui), Corydalis tuber (Yanhusuo) and Chuanxiong rhizome (Chuanxiong). 2. Hemorrhages and pain due to external injuries. The powder of Siphonostegia (Liujinu) is used alone, externally."
6639,http://119.3.41.228/tcmid/herb/6639/,SU HE XIANG YOU,????,Storax oil,Oleum Storax,"Warm,Pungent","SPLEEN,HEART",
6651,http://119.3.41.228/tcmid/herb/6651/,NU ZHEN ZI,???,fruit of Glossy privet,Fructus Ligustri lucidi,"Cool,Sweet,Bitter","LIVER,KIDNEY","Treament of vertigo, tinnitus, weakness in the loins and knees, premature whitening of hair and impaired eyesight due to deficiency of yin of the liver and kidney."
6668,http://119.3.41.228/tcmid/herb/6668/,ROU DOU KOU,???,Common Nutmeg,Myristica fragrans,"Warm,Pungent","SPLEEN,LARGE INTESTINE,STOMACH","To warm center and move qi , astringe intestines and check diarrhea."
6670,http://119.3.41.228/tcmid/herb/6670/,YUAN SHEN,??,Figwort Root,Radix Scrophulariae,"Cool,Bitter,Salty","LUNG,KIDNEY","Treatment of febrile diseases with impairment of yin manifested by deep red tongue and dire thirst, or with eruptions, constipation due to impairment of body fluid, phthisis with cough, conjunctivitis, sore throat, scrofula, diphtheria, boils and sores."
6681,http://119.3.41.228/tcmid/herb/6681/,WU YAO,??,Combined Spicebush,Lindera strychnifolia  [Syn.  Lindera aggregata],"Warm,Pungent","LUNG,BLADDER,SPLEEN,KIDNEY","To normalize qi and relieve pain, warm kidney and disperse cold."
6686,http://119.3.41.228/tcmid/herb/6686/,DAN ZHU YE,???,Common Lophatherum,Lophatherum gracile,"Cold,Sweet,Neutral","STOMACH,SMALL INTESTINE,HEART","To clear heat and eliminate vexation, disinhibit urine."
6690,http://119.3.41.228/tcmid/herb/6690/,SANG JI SHENG,???,Parasite Scurrula,Loranthus parasiticus,"Mild,Sweet,Bitter","LIVER,KIDNEY","To dispel wind-damp, strengthen sinews and bones, quicken blood and resolve toxin."
6700,http://119.3.41.228/tcmid/herb/6700/,HUANG QIN,??,"Baikal Skullcap Equivalent plant:  Scutellaria amoena ,  Scutellaria viscidula, Scutellaria likiangensis ,  Scutellaria rehderiana,  Scutellaria hypericifolia",Scutellaria baicalensis,"Cold,Bitter","LUNG,LARGE INTESTINE,STOMACH,SMALL INTESTINE,GALLBLADDER","To clear heat and dry damp, drain fire and resolve toxin, stanch bleeding, quiet fetus."
6726,http://119.3.41.228/tcmid/herb/6726/,CHEN XIANG,??,Eaglewood Equivalent plant: Aquilaria sinensis,Aquilaria agallocha,"Warm,Pungent,Bitter","SPLEEN,STOMACH,KIDNEY","To calm, move qi and relieve pain, warm center and downbear counterflow, check vomiting, accept qi and calm asthma."
6729,http://119.3.41.228/tcmid/herb/6729/,TOU GU CAO,???,Tuberculate Speranskia,Speranskia tuberculata,"Warm,Pungent","LIVER,KIDNEY","To dispel wind and eliminate damp, soothe sinews and quicken blood, relieve pain."
6741,http://119.3.41.228/tcmid/herb/6741/,TIAN MA,??,Tall Gastrodia,Gastrodia elata,"Mild,Sweet",LIVER,"To extinguish wind and check tetany, calm liver and subdue yang , dispel wind and free network vessels."
6768,http://119.3.41.228/tcmid/herb/6768/,GUANG JIN QIAN CAO,????,Snowbellleaf Tickclover,Desmodium styracifolium,"Mild,Sweet,Neutral","BLADDER,LIVER,KIDNEY,GALLBLADDER","To clear heat and eliminate damp, disinhibit urine and free strangury."
6789,http://119.3.41.228/tcmid/herb/6789/,QIN PI,??,bark of Largeleaf Chinese Ash,Cortex Fraxini,"Cold,Bitter","LARGE INTESTINE,LIVER,GALLBLADDER","Treatment of acute dysentery and diarrhea, morbid leukorrhea, inflammation of the eye, nebula."
6797,http://119.3.41.228/tcmid/herb/6797/,ZHI GUI BAN,???,Prepared Tortoise plastron,Plastrum Testudinis Praparata,"Cold,Sweet,Salty","LIVER,HEART,KIDNEY","Treatment of hyperactivity of liver yang due to deficient yin of the liver and kidneys manifested as dizziness, distension and pain in the head and blurred vision. Tortoise plastron (Guiban) is used with White peony root (Baishao), Cyathula root (Niuxi), Sea-ear sh"
6799,http://119.3.41.228/tcmid/herb/6799/,TIAN KUI ZI,???,Muskroot-like Semiaquilegia Root,Radix Semiaquilegiae,"Cold,Sweet,Bitter","STOMACH,LIVER","Treatment of carbuncles, boils and sores, mastitis, scrofula, venomous snake bite."
6800,http://119.3.41.228/tcmid/herb/6800/,DI YU,??,Garden Burnet,Sanguisorba officinalis,"Minor cold,Sour,Bitter","LARGE INTESTINE,STOMACH,LIVER","To cool blood and stanch bleeding, clear heat and resolve toxin, disperse swelling and close sores."
6801,http://119.3.41.228/tcmid/herb/6801/,GAN CAO,??,"Ural Licorice Equivalent plant: Glycyrrhiza inflata, Glycyrrhiza glabra, Glycyrrhiza kansuensis, Glycyrrhiza aspera, Glycyrrhiza yunnanensis , Glycyrrhiza squamulosa",Glycyrrhiza uralensis,"Mild,Sweet","LUNG,SPLEEN,STOMACH,HEART","To supplement center and boost qi, relax tension and relieve pain, moisten lung and relieve cough, drain fire and resolve toxin, regulate function A, spleen-stomach weakness, fatigue hypodynamia, palpitation and shortness of breath, cough with profuse phlegm, pain in stomach duct and abdomen, acute spasm in limbs, swelling toxin of welling abscess and sore."
6817,http://119.3.41.228/tcmid/herb/6817/,ZHI MA HUANG,???,Prepared Ephedra,Herba Ephedrae Preparata,"Warm,Pungent,Slightly Bitter","LUNG,BLADDER","Treatment of common cold with wind-cold syndrome (marked by chills and mild fever, headache, stuffed and running nose, general aching, but no sweating), edema in acute nephritis, bronchial asthma.Herba Ephedrae (processed with honey) Cough in common cold at later stage when chills has been absent."
6838,http://119.3.41.228/tcmid/herb/6838/,HUAI SHAN YAO,???,rhizome of Biglcaf Yam,Rhizoma Dioscoreae,"Mild,Sweet","LUNG,SPLEEN,KIDNEY","Treatment of anorexia and chronic diarrhea due to diminished function of the spleen , cough and dyspnea due to diminished function of the lung, seminal emission, excessive leukorrhea, frequency of urination or diabetes due to deficiency condition of the kidney.Rhizoma Dioscoreae (stir-fried with bran) Diminished function of the spleen with anorexia, diarrhea and excessive leukorrhea."
6841,http://119.3.41.228/tcmid/herb/6841/,HEI ZHI MA,???,Oriental Sesame (black seed),Sesamum indicum  [Syn.  Sesamum orientale ],"Mild,Sweet","LARGE INTESTINE,LIVER,KIDNEY","To supplement liver and kidney, boost essence and blood, moisten intestines."
6842,http://119.3.41.228/tcmid/herb/6842/,YING SU KE,???,Opium Poppy Pericarp,Papaver somniferum,"Mild,Sour,Punkery","LUNG,LARGE INTESTINE,KIDNEY","To constrain lung, astringe intestines, relieve pain."
6847,http://119.3.41.228/tcmid/herb/6847/,JI ZI HUANG,???,Hen’s Egg Yo l k   U s e d  p a r t: egg yolk,Gallus gallus domesticus,"Mild,Sweet","LUNG,HEART,KIDNEY","To enrich yin and moisten dryness, nourish blood and extinguish wind."
6854,http://119.3.41.228/tcmid/herb/6854/,HUANG JING,??,"Siberian Solomonseal Equivalent plant:  Polygonatum kingianum , Polygonatum cyrtonema",Polygonatum sibiricum,"Mild,Sweet","LUNG,SPLEEN,KIDNEY","To nourish yin and moisten lung, supplement spleen and boost qi, enrich kidney and replenish essence."
6859,http://119.3.41.228/tcmid/herb/6859/,SHAN ZHU YU,???,Asiatic Cornelian Cherry,Cornus officinalis [Syn.  Macrocarpium officinale ],"Warm,Sweet,Sour,Punkery","LIVER,KIDNEY","To supplement liver and kidney, rough essence and stem desertion."
6885,http://119.3.41.228/tcmid/herb/6885/,CHUAN XU DUAN,???,Himalayan Teasel Equivalent plant:  Dipsacus japonicus,Dipsacus asperoides,"Minor Warm,Pungent,Sweet,Bitter","LIVER,KIDNEY","To supplement liver and kidney, strengthen sinews and bones, joint bones, check flooding and spotting."
6886,http://119.3.41.228/tcmid/herb/6886/,MU ZEI,??,Common Scouring Rush,Equisetum hiemale,"Mild,Sweet,Bitter","LUNG,LIVER","To dissipate wind-heat, eliminate screen."
6907,http://119.3.41.228/tcmid/herb/6907/,ZHI QUAN XIE,???,Prepared Scorpion,Scorpio Preparata,"Mild,Pungent",LIVER,"Treatment of infantile convulsion, twitching, spasm, apoplectic hemiplegia, tetanus, chronic arthritis, headache or migraine, sores, scrofula."
6919,http://119.3.41.228/tcmid/herb/6919/,HUANG QI,??,"Membranous Milkvetch Equivalent plant:  Astragalus mongholicus,  Astragalus chrysopterus,  Astragalus ernestii",Astragalus membranaceus,"Warm,Sweet","LUNG,SPLEEN","To boost qi and secure exterior, disinhibit urine and draw toxin, expel pus, close sores and engender flesh."
6927,http://119.3.41.228/tcmid/herb/6927/,XIAO MAI,??,Wheat,Triticum aestivum  [Syn.  Triticum vulgare ],"Cool,Sweet","SPLEEN,HEART,KIDNEY","To nourish heart, boost kidney, eliminate heat, allay thirst."
6935,http://119.3.41.228/tcmid/herb/6935/,DI LONG,??,Earthworm,Pheretima,"Cold,Salty","BLADDER,SPLEEN,LIVER","Treatment of high fever with impaired consciousness, convulsions, arthralgia, numbness of the limbs, hemiplegia, cough and asthma due to heat in the lung, edema ano oliguria, hypertension."
6936,http://119.3.41.228/tcmid/herb/6936/,FO ER CAO,???,all-grass of Cudweed,Herba Gnaphalii Affinis,"Cold,Pungent,Bitter","LUNG,KIDNEY","1. To promote diuresis and relieve jaundice. For hemolytic disorders such as favism, acquired autoimmune hemolysis, lupus erythematosus hemolysis, drug-induced hemolysis ( primaquine, sulfamethoxypyridazine ( SMP ), etc. ), paroxysmal noctural hemoglobinuria, and some unknown causes, also for icteric hepatitis, usually used together with Herba Artemisae Scopariae, Herba Pteridis Multifidae and Herba Plantaginis. 2. To eliminate sputum, relieve cough and dyspnea. For productive cough and dyspnea of exogenous and endogenous origin. 3. To lower blood pressure. For hypertension."
6955,http://119.3.41.228/tcmid/herb/6955/,MO HAN LIAN,???,Yerbadetajo,Eclipta prostrata [Syn.  Eclipta alba],"Cold,Sweet,Sour","LIVER,KIDNEY","To supplement liver and kidney, cool blood and stanch bleeding."
6968,http://119.3.41.228/tcmid/herb/6968/,ZHI FU ZI,???,Prepared lateral root of Common Monkshood,Radix Aconiti Lateralis Praeparata,"Extreme Hot,Pungent,Sweet","SPLEEN,HEART,KIDNEY","Treatment of collapse with cold limbs and faint pulse, impotence, frigidity, precordial and abdomen pain with cold sensation, vomiting and diarrhea or edema accompanied by aversion to cold and cold extremities, colds in patients with yang deficiency, chronic arthritis due to attack of cold and damp (marked by persistent severe joint pain, fixed in place and accompanied by heaviness sensation and numbness)."
6999,http://119.3.41.228/tcmid/herb/6999/,BAI TOU WENG,???,"Chinese Pulsatilla Equivalent plant:  Pulsatilla cernua,  Pulsatilla campanella, Pulsatilla dahurica",Pulsatilla chinensis,"Cold,Bitter","LARGE INTESTINE,STOMACH,LIVER","To clear heat and resolve toxin, cool blood and check diarrhea, dry damp and kill worms."
7019,http://119.3.41.228/tcmid/herb/7019/,PI PA YE,???,Loquat Leaf,Eriobotrya japonica,"Minor cold,Bitter","LUNG,STOMACH","To clear lung and relieve cough, downbear counterflow and check vomiting."
7029,http://119.3.41.228/tcmid/herb/7029/,ZI SU YE YOU,????,perilla oil,Oleum Folii Perillae,"Warm,Pungent","LUNG,SPLEEN",
7047,http://119.3.41.228/tcmid/herb/7047/,DA HUANG,??,"Medicinal Rhubarb Equivalent plant: Rheum palmatum,  Rheum tanguticum",Rheum officinale,"Cold,Bitter","SPLEEN,LARGE INTESTINE,STOMACH,LIVER,HEART","To drain heat and free intestines, cool blood and resolve toxin, expel stasis and free menstruation."
7048,http://119.3.41.228/tcmid/herb/7048/,GAO LI SHEN,???,Korea ginseng,Radix Ginseng Korea,"Minor Warm,Sweet,Slightly Bitter","LUNG,SPLEEN,HEART",
7049,http://119.3.41.228/tcmid/herb/7049/,GAN LAN,??,Cabbage,Brassica oleracea  var. capitata,"Mild,Sweet,Sour,Punkery",LUNG,"To clear heat and disinhibit damp, dissipate binds and relieve pain, boost kidney and supplement weakness."
7058,http://119.3.41.228/tcmid/herb/7058/,QING DAI,??,Natural Indigo,Indigo Naturalis,"Cold,Salty","LUNG,STOMACH,LIVER","Treatment of eruptive epidemic diseases, spitting of blood and epistaxis due to heat in the blood chest pain and hemoptysis, ulcers in the mouth, mumps, pharyngitis, karyngitis, infantile convulsion."
7060,http://119.3.41.228/tcmid/herb/7060/,NIU RU,??,Cow Milk,"Bos taurus domesticus,  Bubalus bubalis","Mild,Sweet","LUNG,HEART","To supplement weakness detriment, boost lung and stomach, nourish blood, engender liquid and moisten dryness, resolve toxin."
7064,http://119.3.41.228/tcmid/herb/7064/,LIU SHEN QU,???,Medicated Leaven,Massa Medicata Fermentata,"Warm,Pungent,Sweet","SPLEEN,STOMACH","Treatment of retention of food manifested as epigastric and abdominal distension and fullness, no appetite, gurgling sound and diarrhea. Medicated leaven (Shenqu) is used with Hawthorn fruit (Shanzha) and Germinated barley (Maiya)."
7069,http://119.3.41.228/tcmid/herb/7069/,BAI GUO,??,Ginkgo Nut,Ginkgo biloba,"Mild,Sweet,Bitter,Punkery",LUNG,"To constrain lung and settle asthma, check turbid vaginal discharge, reduce urine."
7075,http://119.3.41.228/tcmid/herb/7075/,GUI JIN YU,???,twig of Winged Euonymus,Ramulus Euonymi,"Cold,Bitter",LIVER,
7091,http://119.3.41.228/tcmid/herb/7091/,LIANG MIAN ZHEN,???,Shinyleaf Pricklyash Root,Radix Zanthoxyli,"Mild,Pungent,Bitter","STOMACH,LIVER","Treatment of traumatic injury, rheumatic arthralgia, stomach-ache, teethache, bitten by venomous snake, applied for burn caused by hot liquid or fire."
7094,http://119.3.41.228/tcmid/herb/7094/,ZI TAN XIANG,???,wood of Burmacoast padauk,lignum pterocarpi indici,"Warm,Pungent","LUNG,SPLEEN,STOMACH",
7116,http://119.3.41.228/tcmid/herb/7116/,CHUAN PO SHI,???,root of Tricuspid cudrania,Radix Cudraniae,"Cool,Slightly Bitter,Neutral","LIVER,HEART","1. To remove blood stasis, alleviate pain, expel wind and dampness. For rheumatism and trauma. Recently , also for acute and chronic hepatitis, tumour of digestive tract, carcinoma of liver, pancreas and lung, etc .2. To relieve cough and eliminate sputum. For productive cough."
7128,http://119.3.41.228/tcmid/herb/7128/,SU YE,??,perilla leaf,folium perillae,"Warm,Pungent","LUNG,SPLEEN",
7133,http://119.3.41.228/tcmid/herb/7133/,ZHI SHOU WU,???,Prepared FLeeceflower Root,Radix Polygoni Multiflori Preparata,"Minor Warm,Sweet,Bitter,Punkery","LIVER,HEART,KIDNEY","Treatment of anemia, dizziness and tinnitus, premature greying of the hair and beard, soreness and weakness of the loins and the knees, abnormal uterine bleeding and excessive leukorrhea, general debility in chronic malaria, hyperlipemia."
7141,http://119.3.41.228/tcmid/herb/7141/,DA XUE TENG,???,Sargentgloryvine,Sargentodoxa cuneata,"Mild,Bitter,Punkery","LARGE INTESTINE,LIVER","To clear heat and resolve toxin, quicken blood, dispel wind."
7145,http://119.3.41.228/tcmid/herb/7145/,HUA JU HONG,???,Pummelo Peel,Exocarpium Citri grandis,"Mild,Bitter",LIVER,"Treatment of cough, itching of the throat and profuse expectoration in colds, nausea, vomiting and epigastric distension caused by improper diet or excessive drinking."
7149,http://119.3.41.228/tcmid/herb/7149/,HAN FANG JI,???,Yellowmouth Dutchmanspipe,Aristolochia heterophylla,"Cold,Pungent,Bitter","BLADDER,SPLEEN,KIDNEY","To dispel wind and relieve pain, clear heat and disinhibit water."
7158,http://119.3.41.228/tcmid/herb/7158/,CI JI LI,???,Puncturevine Caltrap,Tribulus terrestris,"Warm,Bitter","LUNG,LIVER","To dissipate wind and brighten eyes, precipitate qi and move blood."
7207,http://119.3.41.228/tcmid/herb/7207/,PU HUANG TAN,???,Prepared pollen of longbract cattail,pollen typhae Preparata,"Cool,Pungent,Sweet","LIVER,HEART","Treament of hematemesis, epistaxis, hemoptysis, abnormal uterine bleeding, traumatic bleeding, amenorrhea, dysmenorrhea, pricking pain in the epigastrium, traumatic swelling and pain, dysuria with difficult painful passage of bloody urine."
7221,http://119.3.41.228/tcmid/herb/7221/,HAI FENG TENG,???,Kadsura Pepper,Piper kadsura [Syn.  Piper futokadsura],"Minor Warm,Pungent,Bitter",LIVER,"To dispel wind-damp, free channels and network vessels, relieve pain due to impediment."
7236,http://119.3.41.228/tcmid/herb/7236/,DONG GUA PI,???,Chinese Waxgourd Peel,Benincasa hispida,"Sweet,slightly cold","LUNG,SMALL INTESTINE","To clear heat and disinhibit water, disperse swelling."
7238,http://119.3.41.228/tcmid/herb/7238/,JIN QIAN CAO,???,Christina Loosestrife,Herba Glechomae Longitubae,"Minor cold,Sweet,Neutral","BLADDER,LIVER,KIDNEY,GALLBLADDER","Treatment of acute urinary infection or urolithiasis with difficult painful urination, jaundice with dark urine, hepatic or biliary calculus, carbuncles, sores, venomous snake bite."
7250,http://119.3.41.228/tcmid/herb/7250/,HANG JU,??,Chrysanthemum Flower,Flos Chrysanthemi,"Minor cold,Sweet,Bitter","LUNG,LIVER,KIDNEY","Treatment of wind-heat type common cold, headache and dizziness, inflammation of the eye, blurred vision."
7253,http://119.3.41.228/tcmid/herb/7253/,SANG BAI PI,???,White Mulberry Root-bast,Morus alba,"Cold,Sweet",LUNG,"To drain lung and calm asthma, disinhibit water and disperse edema."
7260,http://119.3.41.228/tcmid/herb/7260/,JIE CAO GEN,???,Valerian,Radix Seu Rhizoma Valerianae,"pungent,sweet,warm","HEART,LIVER",
7277,http://119.3.41.228/tcmid/herb/7277/,YUN LING,??,Indian Bread,Sclerotium Poriae Cocos,"Mild,Sweet,Neutral","LUNG,SPLEEN,HEART","Treatment of edema with oliguria, dizziness and palpitation caused by retained fluid, diminished function of the spleen marked by anorexia, loose stools or diarrhea, restlessness and insomnia."
7282,http://119.3.41.228/tcmid/herb/7282/,SHI JUE MING,???,Sea-ear Shell,Concha Haliotidis,"Cold,Salty",LIVER,"Treatment of headache and dizziness, blurred vision due to nebula, optic atrophy and night blindness."
7296,http://119.3.41.228/tcmid/herb/7296/,DAN SHEN,??,"Danshen Equivalent plant:  Salvia przewalskii,  Salvia miltiorrhiza  f  alba",Salvia miltiorrhiza,"Minor cold,Bitter","LIVER,HEART","To quicken blood and dispel stasis, regulate menstruation and relieve pain, nourish blood and quiet spirit, cool blood and disperse welling abscess."
7298,http://119.3.41.228/tcmid/herb/7298/,SANG SHEN,??,Mulberry Fruit,Fructus Mori,"Cold,Sweet","LIVER,HEART,KIDNEY","Treatment of vertigo and tinnitus, palpitation, insomnia, premature greying of hair and beard, thirst due to impairment of body fluid, diabetes caused by internal heat, constipation due to deficiency of blood."
7301,http://119.3.41.228/tcmid/herb/7301/,BAI ZHU,??,Largehead Atractylodes,Atractylodes macrocephala  [Syn.  Atractylis macrocephala ],"Warm,Sweet,Bitter","SPLEEN,STOMACH","To boost qi and fortify spleen, dry damp and disinhibit water, check sweating, quiet fetus."
7305,http://119.3.41.228/tcmid/herb/7305/,GOU TENG,??,"Sharpleaf Gambirplant Equivalent plant:  Uncaria sinensis,  Uncaria macrophylla",Uncaria rhynchophylla  [Syn.  Nauclea rhynchophylla],"Minor cold,Sweet","LIVER,CARDIOVASCULAR","To extinguish wind and check tetany, clear heat and calm liver."
7307,http://119.3.41.228/tcmid/herb/7307/,GOU QI ZI,???,Chinese Wolfberry Fruit Equivalent plant: Lycium barbarum,Lycium chinense,"Mild,Sweet","LIVER,KIDNEY","To nourish liver, brighten eyes, enrich kidney, moisten lung, lower blood pressure."
7342,http://119.3.41.228/tcmid/herb/7342/,CHANG SHAN,??,Antifebrile Dichroa,Dichroa febrifuga,"Cold,Pungent,Bitter","LUNG,LIVER,HEART",To dispel phlegm and interrupt malaria.
7360,http://119.3.41.228/tcmid/herb/7360/,XUAN MING,??,Sodium Sulfate,Natrii Sulfas,"Cold,Bitter,Salty","LARGE INTESTINE,STOMACH","Treatment of constipation with retention of dry feces and abdomen pain caused by excessive heat.External use of Natrii Sulfas Exsiccatus: Sore throat, ulcers of the mouth and tongue, swelling and pain of the gums, conjuctivitis, carbuncles, erysipelas."
7370,http://119.3.41.228/tcmid/herb/7370/,JIANG XIANG,??,Odoriferous Rosewood,Lignum Dalbergiae odoriferae Rosewood,"Warm,Pungent","SPLEEN,LIVER","Treatment of epigastric pain, costal and hypochondriac pains due tostagnancy of qi of the liver, angina pectoris, traumatic injury and bleeding."
7373,http://119.3.41.228/tcmid/herb/7373/,HUA SHENG YI,???,Semino-dermis Arachidis,Testa Arachidis Hypogaeae,"Mild,Sweet,Punkery","LUNG,STOMACH,LIVER","Treatment of various kinds of superficial and internal bleeding, such as hemoptysis, hematemesis, epistaxis, hemafecia, hematuria, traumatic bleeding and purpura, also for bleeding due to hemophilia , aplastic anemia and thrombopathy."
7382,http://119.3.41.228/tcmid/herb/7382/,YI MU CAO,???,Wormwood-like Motherwort Equivalent plant: Leonurus sibiricus,Leonurus heterophyllus  [Syn.  Leonurus artemisia],"Minor cold,Pungent,Bitter","BLADDER,LIVER,HEART","To quicken blood and regulate menstruation, disinhibit urine and disperse edema."
7399,http://119.3.41.228/tcmid/herb/7399/,SHE CHUANG ZI,???,Common Cnidium,Cnidium monnieri,"Warm,Pungent,Bitter",KIDNEY,"To warm kidney and invigorate yang , dispel wind, dry damp, kill worms."
7419,http://119.3.41.228/tcmid/herb/7419/,XING REN,??,Apricot Seed Equivalent plant:  Prunus armeniaca  var  ansu,Prunus armeniaca,"Bitter, slightly warm","LUNG,LARGE INTESTINE","To downbear qi and transform phlegm, relieve cough and calm asthma, moisten intestines and free stool."
7422,http://119.3.41.228/tcmid/herb/7422/,YU LI REN,???,"Dwarf Flowering Cherry Seed Equivalent plant:  Prunus humilis, Prunus japonica  var nakaii",Prunus japonica [Syn.  Cerasus japonica],"Pungent, bitter,neutral","SMALL INTESTINE,LARGE INTESTINE","To moisten dryness and lubricate intestines, precipitate qi, disinhibit water."
7426,http://119.3.41.228/tcmid/herb/7426/,BIAN XU,??,Common Knotgrass,Polygonum aviculare,"Minor cold,Bitter",BLADDER,"To disinhibit urine and free strangury, kill worms, relieve itch."
7428,http://119.3.41.228/tcmid/herb/7428/,MAN JING ZI,???,Threeleaf Chastetree Fruit Equivalent plant: Vitex rotundifolia,Vitex trifolia,"Minor cold,Pungent,Bitter","BLADDER,STOMACH,LIVER","To dispel wind-heat, clear head and eyes."
7446,http://119.3.41.228/tcmid/herb/7446/,XUAN FU HUA,???,Inula Flower,Flos Inulae,"Minor Warm,Pungent,Bitter,Salty","LUNG,STOMACH","Treatment of cough in common cold: cough with dyspnea copious expectoration due to accumulation of phlegmmmmmmmm, belching, nausea and vomiting with stuffiness sensation in the epigastric region."
7468,http://119.3.41.228/tcmid/herb/7468/,HAI MA,??,Sea-horse,Hippocampus,"Warm,Sweet,Salty","LIVER,KIDNEY","Treatment of impotence, enuresis, dyspnea in deficiency of yin of the kidney, mass in the abdomen, traumatic injury, external use for carbuncles and boils."
7482,http://119.3.41.228/tcmid/herb/7482/,HU TAO REN,???,English Walnut Seed,Juglans regia,"Sweet,warm","KIDNEY,LUNG,LARGE INTESTINE","To supplement kidney and boost essence, warm lung and settle asthma, moisten intestines and free stool."
